what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.ide,1227969197789
stopped,bundle,org.eclipse.epp.usagedata.ui,1.0.1.R200809220400,org.eclipse.epp.usagedata.ui,1227969197790
stopped,bundle,org.eclipse.ui.intro.universal,3.2.200.v20080508,org.eclipse.ui.intro.universal,1227969197790
stopped,bundle,org.eclipse.ui.intro,3.2.201.v20080702_34x,org.eclipse.ui.intro,1227969197790
stopped,bundle,org.eclipse.ui.views.properties.tabbed,3.4.1.M20080730-0800,org.eclipse.ui.views.properties.tabbed,1227969197791
stopped,bundle,org.eclipse.update.scheduler,3.2.100.v20080404,org.eclipse.update.scheduler,1227969197791
stopped,bundle,org.eclipse.update.ui,3.2.100.v20080318,org.eclipse.update.ui,1227969197792
stopped,bundle,org.eclipse.mylyn.commons.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.commons.ui,1227969197792
stopped,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.0.v200806031937,org.eclipse.wst.ws.service.policy.ui,1227969197793
stopped,bundle,org.eclipse.ui.forms,3.3.101.v20080708_34x,org.eclipse.ui.forms,1227969197793
stopped,bundle,org.eclipse.datatools.connectivity.oda.flatfile.ui,3.0.7.v200808130628,org.eclipse.datatools.connectivity.oda.flatfile.ui,1227969197794
stopped,bundle,org.eclipse.datatools.connectivity.oda.design.ui,3.0.7.v200808051050,org.eclipse.datatools.connectivity.oda.design.ui,1227969197794
stopped,bundle,org.eclipse.datatools.connectivity.sqm.core.ui,1.1.1.v200808140022,org.eclipse.datatools.connectivity.sqm.core.ui,1227969197794
stopped,bundle,org.eclipse.datatools.connectivity.db.generic.ui,1.0.1.v200805152355,org.eclipse.datatools.connectivity.db.generic.ui,1227969197795
stopped,bundle,org.eclipse.datatools.connectivity.ui,1.1.2.v200809150616,org.eclipse.datatools.connectivity.ui,1227969197795
stopped,bundle,org.eclipse.ui.navigator,3.3.101.M20080827-0800,org.eclipse.ui.navigator,1227969197796
stopped,bundle,org.eclipse.ui.net,1.0.0.I20080605,org.eclipse.ui.net,1227969197796
stopped,bundle,org.eclipse.ui.presentations.r21,3.2.100.I20080512-2000,org.eclipse.ui.presentations.r21,1227969197797
stopped,bundle,org.eclipse.gef,3.4.1.v20080716,org.eclipse.gef,1227969197797
stopped,bundle,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views,1227969197798
stopped,bundle,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.workbench.texteditor,1227969197798
