what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.frameworks,1.1.200.v200805140020,org.eclipse.wst.common.frameworks,1227959100438
started,bundle,eclipseme.core,1.7.9,eclipseme.core,1227959100438
started,bundle,eclipseme.core.hooks,1.6.5,eclipseme.core.hooks,1227959100439
started,bundle,eclipseme.ui,1.7.8,eclipseme.ui,1227959100439
started,bundle,org.eclipse.jst.jsf.common,1.1.0.v20080605,org.eclipse.jst.jsf.common,1227959100439
started,bundle,org.eclipse.jst.jsf.core,1.1.0.v20080606,org.eclipse.jst.jsf.core,1227959100439
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.0.v200806031937,org.eclipse.wst.ws.service.policy.ui,1227959100439
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227959102646
started,bundle,eclipseme.toolkit.motorola,1.7.7,eclipseme.toolkit.motorola,1227959125015
started,bundle,eclipseme.toolkit.uei,1.7.8,eclipseme.toolkit.uei,1227959125028
started,bundle,eclipseme.toolkit.mpowerplayer,1.7.7,eclipseme.toolkit.mpowerplayer,1227959125038
started,bundle,eclipseme.toolkit.microemu,1.7.8,eclipseme.toolkit.microemu,1227959125047
started,bundle,eclipseme.toolkit.me4se,1.7.7,eclipseme.toolkit.me4se,1227959125055
started,bundle,org.eclipse.debug.core,3.4.0.v20080612,org.eclipse.debug.core,1227959125250
started,bundle,org.eclipse.jdt.launching,3.4.1.v20080729_r341,org.eclipse.jdt.launching,1227959125604
started,bundle,eclipseme.core.preverifier,1.6.7,eclipseme.core.preverifier,1227959127919
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227959133871
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227959136672
started,bundle,org.eclipse.jdt.debug,3.4.0.v20080604,org.eclipse.jdt.debug,1227959168716
started,bundle,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui,1227959168926
started,bundle,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui,1227959169143
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227959497180
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227959511299
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227959512453
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227959514684
