what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227999262417
started,bundle,org.eclipse.ant.ui,3.3.0.v20080529,org.eclipse.ant.ui,1227999270317
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.rename,1227999271298
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227999271357
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227999286769
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.rename,1227999294514
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227999294582
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227999296975
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.rename,1227999302906
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227999302958
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227999304978
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.rename,1227999310620
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227999310687
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227999312260
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.showInformation,1227999314400
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1227999315590
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227999316704
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.rename,1227999321362
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227999321474
opened,editor,eclipseme.ui,1.7.8,eclipseme.ui.editor.JadEditor,1227999324873
activated,editor,eclipseme.ui,1.7.8,eclipseme.ui.editor.JadEditor,1227999325082
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227999333689
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227999337023
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227999343336
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227999345002
