what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1227968437604
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1227968439246
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1227968450353
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1227968454417
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227968522851
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227969194124
started,bundle,org.eclipse.mylyn.resources.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.resources.ui,1227969195201
started,bundle,org.eclipse.mylyn.ide.ant,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.ide.ant,1227969195216
closed,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1227969195851
stopped,bundle,org.eclipse.mylyn.ide.ant,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.ide.ant,1227969197366
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.102.v200805140135,org.eclipse.jst.j2ee.xdoclet.runtime,1227969197366
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.0.v200805140020,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1227969197367
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.305.v200805140145,org.eclipse.jst.server.generic.ui,1227969197367
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.305.v200805140145,org.eclipse.jst.server.generic.core,1227969197367
stopped,bundle,org.eclipse.ant.ui,3.3.0.v20080529,org.eclipse.ant.ui,1227969197435
stopped,bundle,org.eclipse.mylyn.java.tasks,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.java.tasks,1227969197435
stopped,bundle,org.eclipse.mylyn.java.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.java.ui,1227969197436
stopped,bundle,org.eclipse.jst.server.tomcat.ui,1.1.100.v20080528,org.eclipse.jst.server.tomcat.ui,1227969197436
stopped,bundle,org.eclipse.jst.server.ui,1.0.303.v200805140145,org.eclipse.jst.server.ui,1227969197437
stopped,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1227969197438
stopped,bundle,eclipseme.toolkit.me4se,1.7.7,eclipseme.toolkit.me4se,1227969197439
stopped,bundle,eclipseme.toolkit.microemu,1.7.8,eclipseme.toolkit.microemu,1227969197439
stopped,bundle,eclipseme.toolkit.motorola,1.7.7,eclipseme.toolkit.motorola,1227969197440
stopped,bundle,eclipseme.toolkit.mpowerplayer,1.7.7,eclipseme.toolkit.mpowerplayer,1227969197440
stopped,bundle,eclipseme.toolkit.uei,1.7.8,eclipseme.toolkit.uei,1227969197441
